Label,Tweet
0,"#BlackLivesMatter do they? When it would appear blacks and academics are as one. 
Some r free to be racist while others r condemned. 

Our universities can't be about learning when minds are closed off. It'll soon be 'Graduating Blacks 10 Whites O.
Could you trust this prof?"
0,"I will never kneel to the mob. I will never pander or apologize for being white or for stuff that happened decades ago. Go kick rocks. 

#wwg1wga #parler #twitter #epstien  #friday #blm #blacklivesmatter
#georgefloyd #dixiechicks #windixie #nokneeling #neverkneel"
1,What a spectacular takedown of the police! Riley Calloway speaks truth to power in this eloquent diatribe for the #BlackLivesMatter movement. Please listen to this explosive speech that could change the world. Retweet it so everyone can feel her passion! https://t.co/mL8kY4Ak7w
0,"#NanaAyudaMe
#JusticeForAdrian
#BlackLivesMatter

I wanna see more national attention for the death of Carlos Adrian Ingram Lopez in Tucson, AZ. This one hits home happening in the city I call home. I’m relatively new to Tucson, but it’s currently my home. He deserved better. ✊🏻"
1,Local equality expert Jake Furby gives us his take on the aftermath of the death of George Floyd and the systematic oppression of black people in society. He also offers us advice on how to move forward. https://t.co/MVq27PqwXy #york #blacklivesmatter #blm https://t.co/teAv0Pedod
0,This the sexual assault version of the lack of empathy we hear when you respond to #BlackLivesMatter with “All Lives Matter”. Take notes ppl 📝 https://t.co/9mctznVBeg
1,"@Mariaellax ✊🏾 oh ya used this for ""#BlackLivesMatter"
0,"#BLM 
#BlackLivesMatter
#Uprising2020 
#PoliceBrutalityPandemic
#prosecutekillercops

Police are standing back because this is EXACTLY what they want.

It provides an excuse to continue beating the shit out of peaceful demonstrators. https://t.co/3gdJEnA03p"
0,"@theTunnelBear Asking for 1GB of free data. P.S. Wanna fight that thing of your June 4th tweet? Follow Morgan Freeman's advice: STOP TALKING ABOUT IT. P.P.S. BLM is a terrorist organization. 

Have a Nice Life!
Marco
#tunnelbear #vpn #blacklivesmatter #stop #talking #about #it"
0,Well at least the @metpoliceuk got their riot gear on instead of prancing around like fairies! But remember #BlackLivesMatter. https://t.co/zuaQTSqthq
1,WATCH: A$AP Rocky And Other Top Rappers Speak Out Against #BlackLivesMatter https://t.co/i37kBVpktO via @gatewaypundit
1,"Sometimes you just have to share a badge. If you don't get it then maybe this helps!
#blacklivesmatter #blm
https://t.co/f9Hf2xlogs"
1,"Daily reminder that Marion #Marechal (Le Pen) is the only hope #France has.

In this video, she reveals the real ambitions of the #BlackLivesMatter movement, their ideological foundation and slams the French political elite for bending their knee.

Future President of France! https://t.co/UJznatmapX"
0,I wonder if Matt Hancock and other ministers will be so vocal about the disgusting disregard for the pandemic rules from the thousands of people who flocked to the beach and trashed it as they were about the well organized Black Lives Matter protests? #blacklivesmatter #BLMUK https://t.co/xbEhe3iW3O
0,SAY HIS FUCKING NAME. SAY ALL THEIR NAMES. NO JUSTICE NO PEACE. HIS NAME IS ROBERT WOOD. HE WAS 20 YEARS OLD AND SHOT IN THE CHEST AND BACK IN PHILADELPHIA. HE WAS 21 YEARS OLD. ONLY 21. #robertwood #blacklivesmatter https://t.co/xEzYXhcGoD
0,"There are people really comparing what happened at Bournemouth beach to the #blacklivesmatter protests? They aren't the same. One group came out for a tan, music and to play and the other came to fight for black lives. If you don't see that you've got serious problems"
0,"A healthy reminder that BLACK PEOPLE still get LYNCHED by WHITE PEOPLE. ITS FUCKING 2020.
#BlackLivesMatter"
1,Made with @triller #triller #fortnite #blacklivesmatter #blm https://t.co/30rPKVkK6l
1,"This is awesome. https://t.co/cxp0WKd4VX

#BlackLivesMatter #AboriginalLivesMatter #EndRacismNow"
1,"⚡️ “Test your knowledge on Women's Sport from this months #BlackLivesMatter supplement 👇”

https://t.co/w1SpHmqakr"
1,All welcome at this #blacklivesmatter webinar https://t.co/L06eOkgZg6
1,"""It’s not about “brushing over” a mistake – “do more than just correct the error.”..."" change structures in creative industries - @Hanishasays highlights three pillars: policy, rituals, and communication. @Design_Week #BlackLivesMatter   https://t.co/iMvGeaH24B"
1,San Miguel Beer superstar guard @cmross6 reflects on racism and equality – as a proud Filipino and as a proud black man – in the aftermath of George Floyd’s death and the #BlackLivesMatter movement in the United States. https://t.co/P4II0gOtkH
1,I feel so proud to be queer and be mixed with pilipino in this moment right now #Blacklivesmatter #AllBlackLivesMatter #Solidarity https://t.co/XutwyHIuMp
0,"Given that the village also had a ""beep for Boris"" sign displayed at the height of the great Tory Covid Cull I'm not fucking surprised.
All lives/white lives matter is racism, promoted by racists. Ignorance is no excuse. 
#blacklivesmatter https://t.co/QZT3lsyaMz"
1,"Share!
#youtube #chrisgreene #blm #blacklivesmatter #loaa @loaa_365 https://t.co/kB8ApUfGbj"
1,Dontre Hamilton #BlackLivesMatter
1,"The Dixie Chicks axe Dixie from name amid #BlackLivesMatter movement 
https://t.co/YyzI0lWmrO"
0,"""Pushing little children with their fully automatics
 They like to push the weak around."" - @systemofadown @serjtankian @JohnDolmayan @ShavoOdadjian @daronmalakian 

#BlackLivesMatter #Deerdance #GeorgeFloydProtests"
1,"On #InternationalDayAgainstTorture we stand in solidarity with #victims of #torture around the world, calling for police reform to serve all community. 

It's time for concrete solutions to avoid torture from happening https://t.co/bvzpIXbhFl
#PreventionWorks #BlackLivesMatter https://t.co/PSjONLF7VJ"
1,is my country the only one that STILL has #BlackLivesMatter trending
0,"Incompetent Trump politicized his #TrumpCoronaVirus and murdered 123,000 Americans continues to kill 1,000 Americans everyday #BlackLivesMatter #AmericansLivesMatter https://t.co/Hlm9CCAInI"
1,"For the record... #BlackLivesMatter isn't white people vs black people. It's RACISTS/PRIVILEGED/INDIFFERENT/SILENT vs everyone else.
Thanks for attending my TEDTalk."
0,Someones gone around my local park crossing out ’Black’ in BLM and putting “all” and “White” in replacement. Safe to say i’m ashamed to be apart of this race. #blacklivesmatter #protest #BLM #BlackLivesMatterUK https://t.co/YwaIFcnB13
1,"Share!
#takeadetour #blacklivesmatter #blm #chrisgreene https://t.co/5W9XNJ2I7i"
0,"Holy mtrfckng sht!
#NotMeUs #MedicareForAll #Covid_19 #pandemic #BlackLivesMatter https://t.co/UqBsWLLq62"
1,"Phenomenal playwright @abdulrazzak discusses PICplays and his upcoming one-act inspired by the tragic story of Belly Mujinga.

#BlackLivesMatter #JusticeforBellyMujinga 

@cejapower @eji_org @theappeal #History https://t.co/3ohT1XSONe"
0,"Only #blacklivesmatter according to this Berkeley Chancellor, even after one of her own students, #sethsmith, was shot in the head at close range.  Sickening. The relegion of BLM is more like a disease at this point and has lost it’s true meaning when it formed years ago. https://t.co/fsYz9OKnTC"
0,"WATCH: BLM released this billboard of more than 3,000 names of victims of racist violence or inequality. 

It includes Belly Mujinga. Sign the petition calling for justice - @SouthernRailUK must take action!

✍🏽 https://t.co/eSZkkZM4zI 

https://t.co/BxVsGFSO8o
#BlackLivesMatter"
0,"Enough is enough.

#BlackLivesMatter https://t.co/0vjsDbPjQQ"
1,"don't let ignorant ppl fill your heart with fear. NEVER be ashamed of who you are whether its ur sexuality, ethnicity, complexity etc. you are deserving &amp; worthy of LOVE ♡ 
#NoRoomForRacism #BlackTransLivesMatter #BlackLivesMatter https://t.co/QBSwWVnr5f"
0,"@Unilever Dumbest brand announcement ever. This is like a group of racists called ""Black Haters"" saying ""...in light of what's happening we're going to drop the word 'Black' and be called 'Other Haters' instead"". Catch my drift?

#Unilever #FairandLovely #Branding #BlackLivesMatter #BLM"
0,@FreeWestPapua Waiting to see #BlackLivesMatter #BlackLivesMatterUK and others to protest outside of the #Indonesia embassy need them #FreeWestPapua
0,"Israel doesn't want #BlackLivesMatter to put the Palestinian cause in the forefront, that would be a ""competing narrative"".

Instead they want them to make the narrative about defending ""Rojava"" the Autonomous zone that Israel &amp; the US created to steal Syria's oil. https://t.co/2t9jKgWsrm"
1,"Top story: @common: '#BlackLivesMatter: I wrote a poem dedicated to Breonna Taylor and Black Women everywhere that I shared at today’s rally. Love. ' https://t.co/Ozg3Hkkrny, see more https://t.co/4I38sDZ1Rg"
0,"Suspended even though they ACTUALLY DO threaten and harass based on race, religion, gender identity, sexual orientation, etc. Hell, how does the president, who LITERALLY ADVOCATED SHOOTING #BLACKLIVESMATTER PROTESTORS, still have an account?"
1,@halseanderson @RocknRobinTwit @DrIbram @RocknRobinTwit thank you for picking up a copy of #ABoundWomanIsADangerousThing. May the women in the book continue to guide and bless us. #antiracist #resist #poetry #BlackLivesMatter #blackpublishingpower
0,"@sunny_hundal @LeanneWood #BlackLivesMatter #PalestinianLivesMatter #ZionistRuleMustEnd #WhiteSupremacyMustEnd 

No one is saying Israel are behind all events like a global conspiracy. But what we are saying is that violent oppression and racism is a global issue."
0,I wish these people put as much effort into signing petitions for #blacklivesmatter as they have to save a theme park ride... https://t.co/ad9ec6d98Q
0,"exactly where are they now
Sankar caste killing case: Gowsalya’s father Chinnasamy acquitted by Madras HC
Where are they ~?
#DalitLivesMatter
#BlackLivesMatter
#justiceforsankar
#JusticeForJeyarajAndFenix https://t.co/bBkz7h0MTC"
1,@RussDiabo @protectlabrador @JustinTrudeau in effectively tackling our climate crisis:   https://t.co/c3CmYFoxRo Everybody: #ActNow #BlackLivesMatter #BuildBackBetter #CarbonZero2035 #FossilFuelFree2035 #HighEmittersGetReal #InactionIsDeath #2050IsTooLate #NoGoingBack #RadicalChangeForTheWealthy #RealRadicalDemocracy
1,Entrepreneur announces event to empower young black men | CEO of @1000blackboys says we need to make most of momentum following #BlackLivesMatter protests. #1000blackboys #BLM https://t.co/mJvt76elQS
0,I’d like to make a plea to black people: could anyone please explain that censoring #Scrubs is wrong? It just makes the battle ridiculous. #BlackLivesMatter #BlackFace #Censorship
0,@Refugees @UN_Women Very true! Please help Ugandan LGBT refugees in Kenya! https://t.co/zUt8n8vmuD #blacklivesmatter
0,"P06262020 #Civilunrest was prominent as the #covid19 #lockdown ended with #BlackLivesMatter protests, Bournemouth Beach declared a major incident as 500k descended on beaches leaving and Police in #NottingHill were attacked while dispersing an illegal party for the 2nd night. https://t.co/XTWEBlNKNB"
0,Hi @TUeindhoven I see no response on #blacklivesmatter. I know that you care. Remember your empathic response to broken coffee machines in Atlas? Is fixing broken machines more important than fixing systematic racism? Academics -SPEAK UP #blacklivesmatterNL @AcademicChatter https://t.co/h7RPQdsX8l
0,"One participant described how professionals just saw him as “a difficult black boy”, which resulted in a failure to identify him as “a vulnerable person …who was actually crying out for help”.' #SexualViolence #BlackLivesMatter"
0,Absolutely disgusting 😡. #BlackLivesMatter https://t.co/hdWvZeRBME
0,"SAY IT WITH ME: You can be prejudice towards a white person for being white, but not racist, because we are not oppressed. Thank you. #BlackLivesMatter"
0,The #blacklivesmatter that no one has given a fuck about and still don’t. https://t.co/PT84T9aPfx
1,"Some Robert Burns love and wisdom, in these times of racial tension and inequality:

“That Man to Man, the world o'er,
Shall brothers be for a' that”.  ❤️❤️

#EqualityForAll #Equality #HumanRights #BLM #BLMUK #BlackLivesMatterUK #BlackLivesMatter"
0,"@chrislhayes Cops Are Telling Paramedics To Inject Arrestees With Ketamine. Worse, EMS Crews Are Actually Doing It. | Techdirt - https://t.co/6X62BVc5fK #BlackLivesMatter #ElijahMcCain"
1,"Law enforcment has a long way to go on #drugpolicy &amp; racial discrimination. Fortunately @ASPolice’s Drug Education Programme is helping reduce # of people recieving criminal records

Source: @Release_drugs @StopWatchUK
#BlackLivesMatter #BLM @ukblm
#SupportDontPunish @SDPcampaign https://t.co/bFK3BfhOuV"
1,"""Let’s just get on and fix it.""  A grown-up speaks...
#BlackLivesMatter
https://t.co/0F2Vh91GQD"
1,"How We Got Here: Writers on Race and Racism in America - ""In an effort to deepen our understanding of race and racism in America, we asked writers to share with us the texts that have done the most to deepen theirs."" - https://t.co/yEnN3kOqw2 #blacklivesmatter"
1,"#FreedomFriday
A response to #Black Lives Matter
We would like to start a #impactful
#Panel discussion would you like to be involved? #BlackLivesMatter @TNLComFund #lincsconnect"
